continent	country	term	estimate	std.error	statistic	p.value
Americas	Haiti	intercept	39.2461538461539	0.456553441060907	85.9617961808729	1.11007886358548e-15
Americas	Haiti	I(year - offset)	0.397058041958042	0.0140616725584505	28.2369000065661	7.21304814603239e-11
Americas	Honduras	intercept	42.9924102564102	0.849439318960186	50.6126915681723	2.19154671834585e-13
Americas	Honduras	I(year - offset)	0.542851748251748	0.0261624083562604	20.7493033844435	1.49745633115739e-09
Americas	Jamaica	intercept	62.6609871794872	1.11642053683941	56.1266880282233	7.81803530309425e-14
Americas	Jamaica	I(year - offset)	0.221394405594405	0.0343853284515515	6.43862994958293	7.45514772391478e-05
Americas	Mexico	intercept	53.0053717948718	0.567501992325495	93.4012082982612	4.84501602540082e-16
Americas	Mexico	I(year - offset)	0.451034965034965	0.0174788457925232	25.8046195034172	1.75570885321461e-10
Americas	Nicaragua	intercept	43.0451282051282	0.324955384134532	132.464733027188	1.47558360328033e-17
Americas	Nicaragua	I(year - offset)	0.55651958041958	0.0100085023939086	55.6046807520665	8.58142576926025e-14
Americas	Panama	intercept	58.061	0.823779484865523	70.4812405099869	8.06050361453265e-15
Americas	Panama	I(year - offset)	0.354209090909091	0.0253720952132801	13.960577080118	6.95728006689162e-08
Americas	Paraguay	intercept	62.4818333333334	0.212547983110451	293.965778545471	5.10390400757565e-21
Americas	Paraguay	I(year - offset)	0.157354545454545	0.0065463971414017	24.0368162908082	3.53321932992588e-10
Americas	Peru	intercept	44.3476410256411	0.585054765375883	75.8008372039304	3.89851507585034e-15
Americas	Peru	I(year - offset)	0.527697902097902	0.0180194645348851	29.2848825266864	5.03023424300031e-11
Americas	Puerto Rico	intercept	66.9485256410257	0.688940712552319	97.1760333236824	3.26138541448473e-16
Americas	Puerto Rico	I(year - offset)	0.210574825174825	0.0212191122458409	9.92382823254536	1.70487604486942e-06
Americas	Trinidad and Tobago	intercept	62.0523076923077	0.897062069869864	69.1728139852236	9.71830276900388e-15
Americas	Trinidad and Tobago	I(year - offset)	0.173661538461538	0.0276291709943175	6.28544151749088	9.07791073439145e-05
Americas	United States	intercept	68.4138461538462	0.22596946740044	302.757035899059	3.80137741624912e-21
Americas	United States	I(year - offset)	0.184169230769231	0.00695977375925317	26.4619565433968	1.36978795973676e-10
Americas	Uruguay	intercept	65.7416025641026	0.289799387945219	226.852109765428	6.81217193189747e-20
Americas	Uruguay	I(year - offset)	0.183272027972027	0.00892571106562177	20.5330451125532	1.65920074387991e-09
Americas	Venezuela	intercept	57.5133205128205	0.804649772469701	71.4762154673773	7.00797656388885e-15
Americas	Venezuela	I(year - offset)	0.329721678321678	0.0247829073380945	13.3043986253725	1.100828599097e-07
Europe	Albania	intercept	59.2291282051282	1.07684403179424	55.0025133226031	9.56547054021611e-14
Europe	Albania	I(year - offset)	0.334683216783216	0.033166387129677	10.0910363095818	1.46276319026075e-06
Europe	Austria	intercept	66.4484615384616	0.221231845219562	300.356675470995	4.11630044699774e-21
Europe	Austria	I(year - offset)	0.241992307692307	0.00681385679571359	35.5147334244737	7.43523965862184e-12
Europe	Belgium	intercept	67.8919230769231	0.159052196876879	426.853098605596	1.2251999102873e-22
Europe	Belgium	I(year - offset)	0.209084615384615	0.00489874724629774	42.6812417282054	1.19628011775419e-12
Europe	Bosnia and Herzegovina	intercept	58.0895641025641	1.22541651246341	47.4039345085932	4.20841035710484e-13
Europe	Bosnia and Herzegovina	I(year - offset)	0.349755244755244	0.0377423630975986	9.2669143119313	3.17939497468637e-06
Europe	Bulgaria	intercept	65.7373076923078	1.36250296692515	48.2474602170311	3.53039350319455e-13
Europe	Bulgaria	I(year - offset)	0.14568881118881	0.0419645738214089	3.47170953787894	0.00600390231654286
Europe	Croatia	intercept	63.8557820512821	0.62314667632497	102.473116647069	1.91913898379817e-16
Europe	Croatia	I(year - offset)	0.22545944055944	0.0191926809225374	11.747157235063	3.56825849711675e-07
Europe	Czech Republic	intercept	67.528076923077	0.448259671107735	150.644997253941	4.08015368880526e-18
Europe	Czech Republic	I(year - offset)	0.144815384615384	0.0138062275943613	10.4891349664936	1.02435059876382e-06
Europe	Denmark	intercept	71.0335897435898	0.216550287981593	328.023529341266	1.70555460719659e-21
Europe	Denmark	I(year - offset)	0.12133006993007	0.00666966661111879	18.1913245450386	5.40987875833765e-09
Europe	Finland	intercept	66.4489743589744	0.192347117850627	345.463842149054	1.01603300662421e-21
Europe	Finland	I(year - offset)	0.237925174825174	0.0059242181648925	40.1614471653225	2.19130983037564e-12
Europe	France	intercept	67.7901282051282	0.119490057908997	567.328607847497	7.12347500507338e-24
Europe	France	I(year - offset)	0.238501398601399	0.00368024839414682	64.8057883757843	1.86306757176393e-14
Europe	Germany	intercept	67.5681282051282	0.225939944574835	299.05348667884	4.29921657397618e-21
Europe	Germany	I(year - offset)	0.213683216783216	0.00695886446743907	30.70662142984	3.1461499828613e-11
Europe	Greece	intercept	67.0672051282051	0.422710281720737	158.659980673271	2.43016652251116e-18
Europe	Greece	I(year - offset)	0.242398601398601	0.0130193161064236	18.6183820576416	4.3158046876949e-09
Europe	Hungary	intercept	65.9928205128205	0.644634373914789	102.372481492189	1.93807173356147e-16
Europe	Hungary	I(year - offset)	0.123648951048951	0.0198544938459947	6.22775639651447	9.78447654355777e-05
Europe	Iceland	intercept	71.9635897435898	0.296927768619513	242.360591864363	3.51675158468928e-20
Europe	Iceland	I(year - offset)	0.165375524475524	0.00914526248260591	18.0831905907637	5.73296998322548e-09
Europe	Ireland	intercept	67.5414615384615	0.259484790265012	260.29063772671	1.72274632899968e-20
Europe	Ireland	I(year - offset)	0.19911958041958	0.00799203297236353	24.9147596247583	2.48152998840103e-10
Europe	Italy	intercept	66.5967948717949	0.226298420335449	294.28749335977	5.04838770988662e-21
Europe	Italy	I(year - offset)	0.269710489510489	0.0069699053846955	38.6964348329202	3.17060161951529e-12
Europe	Montenegro	intercept	62.2416282051282	1.49538843730526	41.6223816183103	1.53593972383429e-12
Europe	Montenegro	I(year - offset)	0.293001398601398	0.0460573958312896	6.36165795553609	8.22747931405658e-05
Europe	Netherlands	intercept	71.8896153846154	0.188841052870024	380.688490622299	3.84827208074225e-22
Europe	Netherlands	I(year - offset)	0.136686713286713	0.00581623269530252	23.5009017773838	4.410957735291e-10
Europe	Norway	intercept	72.2146153846154	0.265905999102344	271.579489099156	1.1268368780375e-20
Europe	Norway	I(year - offset)	0.131941258741258	0.00818980376539531	16.1104298125866	1.75695477141747e-08
Europe	Poland	intercept	64.7808974358975	0.880358510720451	73.5846778863799	5.24268630004846e-15
Europe	Poland	I(year - offset)	0.196218881118881	0.0271147077175236	7.23662165799668	2.80233270285769e-05
Europe	Portugal	intercept	61.1467948717949	0.618883946053444	98.8017143791197	2.76323435307026e-16
Europe	Portugal	I(year - offset)	0.337201398601398	0.0190613904494136	17.6902833765609	7.09790675360369e-09
Europe	Romania	intercept	63.9621282051282	0.793958593970171	80.5610376799212	2.1221954906281e-15
Europe	Romania	I(year - offset)	0.157401398601398	0.0244536231014562	6.43673119309774	7.47322951543411e-05
Europe	Serbia	intercept	61.5343461538462	0.972853215119965	63.2514188137398	2.37371531778892e-14
Europe	Serbia	I(year - offset)	0.255151048951048	0.0299635094780235	8.515392669146	6.78725361458186e-06
Europe	Slovak Republic	intercept	67.0098717948718	0.705834715426248	94.9370586772642	4.11657077476971e-16
Europe	Slovak Republic	I(year - offset)	0.134044055944055	0.021739441117008	6.16593845364242	0.000106079824400236
Europe	Slovenia	intercept	66.0863461538462	0.38599807694732	171.20900362119	1.13541763006336e-18
Europe	Slovenia	I(year - offset)	0.200523776223776	0.0118885941448872	16.8669040073181	1.12711172913561e-08
Europe	Spain	intercept	66.4778205128206	0.55017550461738	120.830207733535	3.69813235949079e-17
Europe	Spain	I(year - offset)	0.280930769230768	0.0169451965527466	16.5787849291859	1.33175522694897e-08
Europe	Sweden	intercept	71.605	0.11499440545833	622.682466286998	2.80790802971896e-24
Europe	Sweden	I(year - offset)	0.166254545454545	0.00354178400638319	46.9409046838859	4.6405834038555e-13
